candidate_id,company_name,company_domain,company_website,linkedin_url,recency_bucket,stage_bucket,ground_truth_stage,ground_truth_announced_on,ground_truth_amount,ground_truth_currency,ground_truth_total_raised,official_source_url,official_source_kind,official_source_publisher,official_published_at,evidence_confidence,evidence_quote,review_status
transition_efa6e6be96579b586a3a6023af6bda71,The Pave,thepave.co,thepave.co,https://www.linkedin.com/company/the-pave,3_24_months,early,,2026-02-23,11624525,USD,,https://www.sec.gov/edgar/browse/?CIK=0002030993,regulatory_filing,SEC,2026-02-23,high,"Pave LLC ... FORM D Notice of Exempt Offering of Securities ... Total Offering Amount: $15,000,000 USD. Total Amount Sold: $11,624,525 USD.",research_confirmed_pending_human_validation
transition_f137c56699462c94a1a3a2a77d6c0a15,AlpalifeBio,alpalifebio.com,alpalifebio.com,https://www.linkedin.com/company/alpalife,3_24_months,series_a,Series A+,2025-09-09,,CNY,70000000,https://www.ktsm-life.com/,company_newsroom,AlpalifeBio (KTSM Life),2025-09-09,high,深圳康体生物医药科技有限公司（以下简称“康体生命”）今日宣布完成A+轮融资。截至目前融资总额达7000万元人民币，由金雨茂物、丽珠医药、星河资本及南岭基金共同投资,research_confirmed_pending_human_validation
transition_f1b797066dcdfdb0e82e63b2d2b09922,farmdrive,farmdrive.io,farmdrive.io,https://www.linkedin.com/company/farmdrive-io,3_24_months,early,pre_seed,2025-11-13,1000000,GBP,,https://farmdrive.io/news/farmdrive-secures-1m-pre-seed-investment,company_newsroom,farmdrive,2025-11-13,high,This £1m investment lets us take our practical vision worldwide... giving meat processors and retailers the transparency they need. The funding round was led by TechStart Ventures and Ascension Ventures.,research_confirmed_pending_human_validation
transition_f2a7f3b5c73d5c941af54ebfb4c64421,TEKATRON,tekatron.com.tr,tekatron.com.tr,https://www.linkedin.com/company/tekatron,31_90_days,equity_other,corporate equity,2026-05-07,15000000,EUR,,https://www.oyak.com.tr/,investor_announcement,OYAK,2026-05-07,medium,TOI signed a non-binding memorandum of understanding with Tekatron for the purpose of acquiring shares. The agreement secured €15 million in foreign capital for Tekatron.,research_confirmed_pending_human_validation
transition_f46ecf72f649f7d534e26ff4153cf38f,MX3D,mx3d.com,mx3d.com,https://www.linkedin.com/company/mx3d,3_24_months,series_a,Series A,2025-05-13,7000000,EUR,,https://mx3d.com,company_newsroom,MX3D,2025-05-13,high,"MX3D, a pioneer in robotic metal 3D printing technology, has raised €7 million in a Series A funding round to accelerate its international growth.",research_confirmed_pending_human_validation
transition_f4976369f7f29db2f929f0ba1d713dc9,Monaco,monaco.com,monaco.com,https://www.linkedin.com/company/monaco-gtm,31_90_days,series_b,series_b,2026-05-12,50000000,USD,,https://www.globenewswire.com/news-release/2026/05/12/3293132/0/en/monaco-secures-50-million-in-series-b-funding-to-grow-ai-powered-sales-platform-amid-strong-customer-demand.html,company_issued_wire,GlobeNewswire,2026-05-12,high,"Monaco, the AI-native sales platform, today announced a $50 million Series B funding round led by Benchmark. The company will use the funding to continue scaling its platform...",research_confirmed_pending_human_validation
transition_f4b2a52bccfff8f754a894f04b2f4d20,Maia,usemaia.com,usemaia.com,https://www.linkedin.com/company/usemaia,8_30_days,early,seed,2026-06-16,1200000,USD,,https://www.prnewswire.com/news-releases/maia-closes-seed-round-to-accelerate-ai-powered-medical-coding-and-revenue-cycle-management-for-orthopaedic-practices-302802322.html,company_issued_wire,PR Newswire,2026-06-16,high,"Maia, the AI-powered medical coding and revenue cycle management (RCM) platform... today announced the close of its seed financing round of $1.2 million.",research_confirmed_pending_human_validation
transition_f4cf6a6d4c99edfad35c7884d1029c5f,Airwallex-l,airwallex.com,airwallex.com,https://www.linkedin.com/company/airwallex-l,8_30_days,later_stage,Series H,2026-06-25,320000000,USD,,https://www.businesswire.com,company_issued_wire,Business Wire,2026-06-25,high,"Airwallex, a leading global payments and financial platform for modern businesses, today announced it has raised $320 million in Series H funding, bringing the company's valuation to $11 billion.",research_confirmed_pending_human_validation
transition_f607a5fb32199e7c5da4e6cf3b36a793,Tencarva Machinery Company,tencarva.com,tencarva.com,https://www.linkedin.com/company/tencarva-machinery,31_90_days,equity_other,,2026-05-18,971344,USD,,https://www.sec.gov/Archives/edgar/data/2067257/000206725726000001/0002067257-26-000001-index.htm,regulatory_filing,SEC,2026-05-18,high,"Tencarva Coinvest, LLC ... 1115 PLEASANT RIDGE ROAD ... Total Amount Sold $971,344 USD. Total Remaining to be Sold $0 USD.",research_confirmed_pending_human_validation
transition_f8466a340841b566efd01693656edb99,"Patron Points, Inc",patronpoints.com,patronpoints.com,https://www.linkedin.com/company/patronpoints,31_90_days,later_stage,private_equity,2026-05-27,,,,https://www.businesswire.com,company_issued_wire,Business Wire,2026-05-27,high,"Patron Points, a leader in loyalty and customer engagement technology for convenience stores, is pleased to announce it has secured a strategic growth investment led by Straylight Capital.",research_confirmed_pending_human_validation
transition_f8c3791d0ba2ad9a351a54899cdc8f93,Tycho.AI,tycho.ai,tycho.ai,https://www.linkedin.com/company/tycho-ai,3_24_months,series_a,Series A,2025-10-07,10000000,USD,,https://www.tycho.ai,company_newsroom,Tycho.AI,2025-10-07,high,"Tycho.AI... announced today it raised $10 million in Series A funding to accelerate product development and scale government deployments. FirstMark led the Series A, with additional investment from seed round investor Pillar VC.",research_confirmed_pending_human_validation
transition_f9d276c0dc924a9d6238bc0ef43d352e,Tok-Edge,tok-edge.com,tok-edge.com,https://www.linkedin.com/company/tok-edge,3_24_months,early,,2026-04-13,1500000,USD,,https://www.prnewswire.com/news-releases/tradfi-veterans-launch-tok-edge-with-15m-valuation-targets-100m-crypto-fund,company_issued_wire,PR Newswire,2026-04-13,high,"During its stealth phase, Tok-Edge raised ~$1.5 million at a $15 million valuation from Marcus Meijer, an experienced TradFi GP investor and founder of a $10 billion AUM fund.",research_confirmed_pending_human_validation
transition_f9e3fb606b9636e29d67b823b8cfdf9e,Merit Restorations,meritrestorations.com,meritrestorations.com,https://www.linkedin.com/company/merit-restorations,8_30_days,later_stage,private_equity,2026-06-17,,,,https://www.einpresswire.com,company_issued_wire,EIN Presswire,2026-06-17,high,"Brenton Point Capital Partners, a private equity firm focused on partnering with lower-middle-market businesses, today announced a significant growth investment in Merit Restorations",research_confirmed_pending_human_validation
transition_faafbd58744e601ba11c222b94e4fd46,カーボンリンク株式会社,styleai.co.jp,carbonlink.co.jp,https://www.linkedin.com/company/carbonlinkinc,8_30_days,series_a,series_a,2026-06-26,,,,https://carbonlink.co.jp/,company_newsroom,Carbonlink Inc.,2026-06-26,high,2026年6月26日: 資金調達(3回目)と社名変更のお知らせ (Company-issued PR Times release confirms this was a Series A first close led by DRG Fund).,research_confirmed_pending_human_validation
transition_fc07bc0bfc29c85a3cab832f55fa1822,respond.io,rspd.link,respond.io,https://www.linkedin.com/company/respondio,8_30_days,series_b,series_b,2026-06-16,62500000,USD,,https://www.businesswire.com,company_issued_wire,Business Wire,2026-06-16,high,"Respond.io, a customer conversation management platform, today announced a $62.5 million Series B round led by Camber Partners, with participation from Endeavor Catalyst and existing investors.",research_confirmed_pending_human_validation
transition_fd54eafd79a71915014a2c3fcbc154fe,Jumbotail,jumbotail.com,jumbotail.com,https://www.linkedin.com/company/jumbotail,3_24_months,later_stage,Series D,2025-06-30,120000000,USD,263000000,https://jumbotail.com/jumbotail-raises-120m-series-d-funding-completes-acquisition-of-solv/,company_newsroom,Jumbotail,2025-06-30,high,"Jumbotail, India's leading B2B marketplace and New Retail platform for food and grocery, has raised $120 million in a funding round led by SC Ventures. This brings Jumbotail's total capital raised to $263 million.",research_confirmed_pending_human_validation
transition_fd58c989fdc9493016c22abad044d54b,Profound,tryprofound.com,tryprofound.com,https://www.linkedin.com/company/tryprofound,3_24_months,later_stage,Series C,2026-02-24,96000000,USD,155000000,https://www.globenewswire.com/news-release/2026/02/24/3243475/0/en/Profound-Raises-Series-C-at-1B-Valuation-to-Lead-a-New-Category-of-Marketing.html,company_issued_wire,GlobeNewswire,2026-02-24,high,Profound today announced it has reached $1 billion in valuation and raised a $96 million Series C led by Lightspeed Venture Partners... bringing the company's total funding to more than $155 million.,research_confirmed_pending_human_validation
transition_ff6bb66eb5c8e7037a8f423b76de5833,Floqer,floqer.com,floqer.com,https://www.linkedin.com/company/floqer,8_30_days,early,pre_seed,2026-06-30,2000000,CAD,,https://www.floqer.com/blog/floqer-raises-2m,company_newsroom,Floqer,2026-06-30,high,Floqer raised a $2M pre-seed round. ... That's why we raised our $2 million CAD pre-seed round.,research_confirmed_pending_human_validation
manual-corgi-series-b1-2026-05-28,Corgi,corgi.com,corgi.insure,https://www.linkedin.com/company/usecorgi,31_90_days,later_stage,series_b,2026-05-28,106000000,USD,,https://www.corgi.insure/press-releases/series-b1,company_newsroom,Corgi,2026-05-28,high,Company press release announces a $106 million Series B1 financing.,research_confirmed_pending_human_validation
manual-parallel-series-b-2026-04-29,Parallel Web Systems,parallel.ai,parallel.ai,https://www.linkedin.com/company/parallel-web,31_90_days,series_b,series_b,2026-04-29,100000000,USD,,https://www.prnewswire.com/news-releases/parallel-raises-at-2-billion-valuation-to-scale-web-infrastructure-for-agents-302756350.html,company_issued_wire,Parallel Web Systems / PR Newswire,2026-04-29,high,Company-issued wire announcement reports a $100 million Series B financing at a $2 billion valuation.,research_confirmed_pending_human_validation
ww_48e7333c82b29607d2c6f40657ccfb93,Alchemab Therapeutics,alchemab.com,alchemab.com,https://www.linkedin.com/company/alchemab-therapeutics-ltd,0_7_days,series_a_b,Series A,2026-07-09,25000000,GBP,,https://alchemab.com/news/alchemab-therapeutics-announce-biggest-ever-life-sciences-investment-from-british-business-bank/,company_newsroom,Alchemab Therapeutics,2026-07-09,high,Clinical-stage biotech Alchemab Therapeutics has extended its series A financing with a £25 million (USD $34m) investment from the British Business Bank.,official_source_confirmed_pending_human_validation
ww_6ea93095a3e2623f1501854982016f80,Alta,altahq.com,altahq.com,https://www.linkedin.com/company/altahqdotcom,0_7_days,series_a_b,Series A,2026-07-08,25000000,USD,,https://www.prnewswire.com/news-releases/alta-raises-25m-to-redefine-the-go-to-market-architecture-for-revenue-teams,company_issued_wire,PR Newswire,2026-07-08,high,"Alta, the AI System of Actions for go-to-market teams, today announced $25 million in Series A funding. The round was led by IN Venture",official_source_confirmed_pending_human_validation
ww_ed211940ace03819fc9d3bf950c0aef6,Cyclops,cyclops.io,cyclops.io,https://www.linkedin.com/company/cyclopsinc,0_7_days,series_a_b,Series A,2026-07-15,20000000,USD,,https://cyclops.io/blog/series-a,company_newsroom,Cyclops,2026-07-15,high,"Today we are announcing a $20M Series A, led by Nava Ventures with participation from Coinbase Ventures, Castle Island Ventures, Circle Ventures",official_source_confirmed_pending_human_validation
ww_d851744f89296ce0104c2a132fc83666,Databento,databento.com,databento.com,https://www.linkedin.com/company/databento,0_7_days,series_a_b,Series B,2026-07-09,97000000,USD,,https://databento.com/blog/series-b,company_newsroom,Databento,2026-07-09,high,We're excited to announce that Databento has raised $97 million in Series B financing led by New Enterprise Associates (NEA),official_source_confirmed_pending_human_validation
ww_435fc1da4c326adae0d95d053c0b7fca,Emergent,emergent.sh,emergent.sh,https://www.linkedin.com/company/emergentlabs,0_7_days,later_stage,series_c,2026-07-15,130000000,USD,,https://www.businessinsider.com/emergent-ceo-vibe-coding-software-engineer-ai-2026-7,user_verified_exception_secondary_media,Business Insider,2026-07-15,user_verified,User confirmed the Series C; secondary reporting describes $130M at a $1.5B valuation.,official_source_confirmed_pending_human_validation
ww_76479395f3ac7f1ca4934a3b69da7f2c,FAVE,favemixes.com,favemixes.com,https://www.linkedin.com/company/favemixes,0_7_days,early,Seed,2026-07-15,1000000,USD,,https://www.prnewswire.com/news-releases/fave-raises-1-million-seed-round-led-by-supernatural-ventures-and-launches-nationwide-at-sprouts-farmers-market,company_issued_wire,PR Newswire,2026-07-15,high,"CARLSBAD, Calif., July 15, 2026 /PRNewswire/ -- FAVE, the organic drink mix brand bringing back the nostalgic flavors America grew up on, today announced a $1 million seed round led by Supernatural Ventures",official_source_confirmed_pending_human_validation
ww_d8d17e39ecb16737bbf1223762d1f950,Gauntlet Networks,gauntlet.xyz,gauntlet.xyz,https://www.linkedin.com/company/gauntlet-xyz,0_7_days,other_equity,Series C,2026-07-09,125000000,USD,,https://gauntlet.xyz/news/gauntlet-networks-raises-125-million-series-c,company_newsroom,Gauntlet Networks,2026-07-09,high,"Gauntlet Networks, Inc. today announced the close of a $125 million Series C financing led by SBI Holdings, Inc. through its U.S. subsidiary.",official_source_confirmed_pending_human_validation
ww_d1718277a8ed72d16ab410e11f6cd92e,Glacis Labs,glacislabs.com,glacislabs.com,https://www.linkedin.com/company/glacislabs,0_7_days,early,Seed,2026-07-15,6800000,USD,,https://www.prnewswire.com/news-releases/glacis-labs-raises-6-8-million-seed-round-to-scale-zerodelta-the-clearing-layer-for-digital-assets,company_issued_wire,PR Newswire,2026-07-15,high,"NEW YORK, July 15, 2026 /PRNewswire/ -- Glacis Labs, the crypto infrastructure company building the clearing layer for digital assets, today announced the close of a $6.8 million seed funding round",official_source_confirmed_pending_human_validation
ww_4b64ddaeb6fc4b9fb558981229ac6d4b,Grace Investment Machine,graceim.ai,graceim.ai,https://www.linkedin.com/company/grace-investment-machine,0_7_days,series_a_b,Series A,2026-07-09,20000000,USD,,https://www.prnewswire.com/news-releases/gim-raises-us20-million-series-a-as-agentic-investing-enters-live-execution-302821550.html,company_issued_wire,PR Newswire,2026-07-09,high,"Grace Investment Machine (""GIM""), an AI-native investment technology company building agentic systems for capital markets, today announced the close of its US$20 million Series A financing.",official_source_confirmed_pending_human_validation
ww_5fde04752282c91e0a5a6879b852ed42,Gradium,gradium.ai,gradium.ai,https://www.linkedin.com/company/gradium-ai,0_7_days,early,seed,2026-07-08,100000000,USD,,https://gradium.ai/blog/gradium-extends-funding-silicon-valley,company_newsroom,Gradium,2026-07-08,high,"Gradium extends its seed funding to $100 million, welcoming new investors including NVIDIA, and opens a San Francisco Bay Area office to scale its real-time voice AI.",official_source_confirmed_pending_human_validation
ww_08bd2ee91f004fc9ff55d3f133c52f3b,Helsing,helsing.ai,helsing.ai,https://www.linkedin.com/company/helsing,0_7_days,later_stage,Series E,2026-07-13,1800000000,USD,,https://helsing.ai,company_newsroom,Helsing,2026-07-13,high,"Munich, July 13, 2026: Helsing, Europe's leading defence AI company, today announces it has raised $1.8bn in a Series E, valuing the company at US$18bn.",official_source_confirmed_pending_human_validation
ww_0630943178d9bad6e35a51094751b5aa,HTG Medical,htgmedical.com,htgmedical.com,https://www.linkedin.com/company/htgmedical,0_7_days,other_equity,Pre-Seed,2026-07-14,450000,EUR,,https://www.einnews.com/pr_news/jic-ventures-backs-htg-medical-the-czech-medtech-automating-intensive-care-monitoring,company_issued_wire,JIC Ventures / EIN Presswire,2026-07-14,high,"JIC Ventures has joined the pre-seed round of Czech medtech startup HTG Medical... The €450,000 investment comes as the company secures European Medical Device Regulation certification",official_source_confirmed_pending_human_validation
ww_5daf89f459b90aca618ca34a7193f3c9,InstaLILY AI,instalily.ai,instalily.ai,https://www.linkedin.com/company/instalily,0_7_days,series_a_b,Series B,2026-07-14,60000000,USD,,https://www.accessnewswire.com/press-release/instalily-ai-announces-60-million-series-b,company_issued_wire,ACCESS Newswire,2026-07-14,high,"InstaLILY AI, creator of the world's first AI Forward Deployed Engineer, today announced a $60 million Series B round led by Energize Capital",official_source_confirmed_pending_human_validation
ww_4d95099930f7d94b4c2b3ed5e4a98846,Kraken Technology Group,krakentechnology.com,krakentechnology.com,https://www.linkedin.com/company/kraken-technology-group,0_7_days,series_a_b,Series B,2026-07-09,175000000,USD,,https://krakentechnology.com/news/kraken-technology-group-raises-175m-at-1bn-valuation,company_newsroom,Kraken Technology Group,2026-07-09,high,British-founded maritime defense company Kraken Technology Group has announced the closure of its Series B funding round. The raise will support Kraken's continued development of its uncrewed surface vessels.,official_source_confirmed_pending_human_validation
ww_e2b2fd7c351cc6a4c2352ff10e2dd887,Leo Cancer Care,leocancercare.com,leocancercare.com,https://www.linkedin.com/company/leocancercare,0_7_days,later_stage,Series D,2026-07-08,65000000,USD,,https://www.leocancercare.com/news/leo-cancer-care-raises-65m-series-d,company_newsroom,Leo Cancer Care,2026-07-08,high,Leo Cancer Care today announced the close of an oversubscribed $65 million Series D financing. The round was led by Silicon Valley's Yu Galaxy and welcomes new investors including Eventide Asset Management.,official_source_confirmed_pending_human_validation
ww_9b25cdd815b423c83673ba439f145f81,Linker Finance,linkerfinance.com,linkerfinance.com,https://www.linkedin.com/company/linkerfinance,0_7_days,early,Seed,2026-07-14,5000000,USD,,https://www.prnewswire.com/news-releases/linker-finance-secures-5-million-seed-to-accelerate-growth-engine-for-community-banks,company_issued_wire,PR Newswire,2026-07-14,high,"PASADENA, Calif., July 14, 2026 /PRNewswire/ -- Linker Finance, a modular platform purpose-built for community banks, today announced it has secured an additional $5 million in Seed funding",official_source_confirmed_pending_human_validation
ww_b31c0e51eefbd61d1447f14d2260c225,Lumin Digital,lumindigital.com,lumindigital.com,https://www.linkedin.com/company/lumindigital,0_7_days,later_stage,growth equity,2026-07-15,115000000,USD,,https://www.businesswire.com/news/home/20260715000000/en/Lumin-Digital-Raises-115-Million-in-New-Capital,company_issued_wire,Business Wire,2026-07-15,high,"Lumin Digital today announced more than $70 million in new investment from clients. This follows a recent $45 million growth equity financing led by Light Street Capital, totaling more than $115 million.",official_source_confirmed_pending_human_validation
ww_b566ea04e0d9db7c7df13c7d54b4fd64,Monumental,monumental.co,monumental.co,https://www.linkedin.com/company/monumentalco,0_7_days,other_equity,Series B,2026-07-15,32000000,USD,,https://www.monumental.co/news/announcing-our-32-million-series-b,company_newsroom,Monumental,2026-07-15,high,"Today we're announcing a $32 million Series B, led by Khosla Ventures with our existing investors Hummingbird, Plural, and others alongside.",official_source_confirmed_pending_human_validation
ww_cd78db116daaf16c639a8796d4dae9bf,MountainSeed,mountainseed.com,mountainseed.com,https://www.linkedin.com/company/mountainseed,0_7_days,later_stage,growth equity,2026-07-09,38000000,USD,,https://www.globenewswire.com/news-release/2026/07/09/MountainSeed-Secures-38-Million-Growth-Investment-From-Long-Ridge-Equity-Partners.html,company_issued_wire,GlobeNewswire,2026-07-09,high,"MountainSeed announced today the completion of a $38 million minority investment from Long Ridge Equity Partners, a growth equity firm with deep expertise in financial and business technology.",official_source_confirmed_pending_human_validation
ww_565e9b9e3fc83e37b0e6d6ca79efb32d,Neko Health,nekohealth.com,nekohealth.com,https://www.linkedin.com/company/nekohealth,0_7_days,later_stage,Series C,2026-07-15,700000000,USD,,https://www.nekohealth.com,company_newsroom,Neko Health,2026-07-15,high,"LONDON/STOCKHOLM - WEDNESDAY JULY 15, 2026... Neko Health... today announced the completion of its $700 million Series C funding round.",official_source_confirmed_pending_human_validation
ww_720ce59a9f20e7bfadc85555b161054d,Nopan,nopan.com,nopan.com,https://www.linkedin.com/company/nopan,0_7_days,other_equity,,2026-07-14,,,,https://nopan.com/news/nopan-raises-7-2-million,company_newsroom,Nopan,2026-07-14,high,"Nopan, the performance platform for account and wallet payments, today announced that it has raised €7.2 million to date, including a new funding round led by Newion",official_source_confirmed_pending_human_validation
ww_fab9bb4aa335f005731062f3e006908c,Ollama,ollama.com,ollama.com,https://www.linkedin.com/company/ollama,0_7_days,other_equity,,2026-07-09,88000000,USD,,https://ollama.com/blog/all-aboard-open-models,company_newsroom,Ollama,2026-07-09,high,"Serving 8.9 million developers, Ollama has raised $88M from Benchmark, Theory Ventures, 8VC, Y Combinator, and many incredible angel investors.",official_source_confirmed_pending_human_validation
ww_5bb73d343dcf32fd34b59a8fcbd32d3f,PixVerse,pixverse.ai,app.pixverse.ai/onboard,https://www.linkedin.com/company/pixverse,0_7_days,later_stage,Series C,2026-07-13,439000000,USD,,https://www.businesswire.com/news/home/20260713137347/en/,company_issued_wire,Business Wire,2026-07-13,high,"PixVerse, a global AI video generation platform, today announced the completion of its Series C extension, bringing total Series C fundraising to USD 439 million.",official_source_confirmed_pending_human_validation
ww_24fea5b9eac59861b8b37287ee55087e,Prime Intellect,primeintellect.ai,primeintellect.ai,https://www.linkedin.com/company/primeintellect-ai,0_7_days,series_a_b,Series A,2026-07-08,130000000,USD,,https://www.primeintellect.ai/blog/series-a,company_newsroom,Prime Intellect,2026-07-08,high,"Today, we're announcing that we've raised $130M, led by Radical Ventures, with participation from NVIDIA Ventures, Intel Capital, Dell Technologies Capital",official_source_confirmed_pending_human_validation
ww_f7f21360922a153f4a22ca1ef2d44246,Project Q,project-q.ai,project-q.ai,https://www.linkedin.com/company/project-q-gmbh,0_7_days,series_a_b,Series A,2026-07-14,15000000,EUR,,https://heliad.com/highlights/european-defense-tech-company-project-q-raises-e15m-to-further-develop-its-open-source-platform-hydris,investor_announcement,Heliad,2026-07-14,high,"Just eleven months after its seed funding round, the European defense tech company Project Q successfully closed a Series A funding round of €15m in June.",official_source_confirmed_pending_human_validation
ww_55e14de42cfd33cc67ecfa296aa19b47,Ravee Optics,raveeoptics.com,raveeoptics.com,https://www.linkedin.com/company/raveeoptics,0_7_days,early,Seed,2026-07-13,6000000,USD,,https://www.businesswire.com/news/home/20260713438881/en/,company_issued_wire,Business Wire,2026-07-13,high,"DAYTON, Ohio--(BUSINESS WIRE)--July 13, 2026--... Ravee today announced an oversubscribed $6 million funding round led by BIG Capital",official_source_confirmed_pending_human_validation
ww_2a43c4686799e85efb30c0eaafc90114,Keyper,realkeyper.com,realkeyper.com,https://www.linkedin.com/company/realkeyper,0_7_days,series_a_b,Series A,2026-07-08,11000000,USD,,https://www.zawya.com/en/press-release/companies-news/keyper-raises-us11mln-series-a-to-scale-monthly-rent-payments-and-digital-real-estate-infrastructure-across-the-uae,company_issued_wire,Zawya,2026-07-08,high,"Keyper, the UAE-based proptech company transforming how people rent, manage and own residential property, has raised US$11 million in a Series A funding round led by Speedinvest",official_source_confirmed_pending_human_validation
ww_20d00167f18f6d37a6388b551d7cd2b5,Rime,rime.ai,rime.ai,https://www.linkedin.com/company/rime-ai,0_7_days,series_a_b,Series A,2026-07-15,24000000,USD,,https://www.businesswire.com/news/home/20260715/Rime-Raises-24-Million-Series-A,company_issued_wire,Business Wire,2026-07-15,high,"Rime, the leading enterprise voice AI platform, today announced it has raised $24 million in Series A funding led by M13",official_source_confirmed_pending_human_validation
ww_bba8720448c43549cd0f9ecf795e14ba,Risk Ledger,riskledger.com,riskledger.com,https://www.linkedin.com/company/risk-ledger,0_7_days,series_a_b,Series B,2026-07-15,24000000,GBP,,https://riskledger.com/company/risk-ledger-secures-24-million-in-series-b-funding,company_newsroom,Risk Ledger,2026-07-15,high,We are delighted to announce that we have raised £24 million in Series B funding to move organisations beyond traditional third-party risk management and towards Active Supply Chain Security.,official_source_confirmed_pending_human_validation
ww_3986d001ab0c3fc668b42981df0a73c9,SambaNova Systems,sambanova.ai,sambanova.ai,https://www.linkedin.com/company/sambanova,0_7_days,later_stage,Series F,2026-07-08,1000000000,USD,,https://www.businesswire.com/news/home/20260708000000/en/SambaNova-Completes-First-Close-of-1-Billion-Financing-at-11-Billion-Valuation,company_issued_wire,Business Wire,2026-07-08,high,"SambaNova today announced it has completed the first close of $1 billion in strategic financing as part of a Series F round, valuing the company at $11 billion post money.",official_source_confirmed_pending_human_validation
ww_e7effef606a3ec4ba831e8567110578c,Sodex Innovations,sodex-innovations.com,sodex.at,https://www.linkedin.com/company/sodex-innovations,0_7_days,other_equity,,2026-07-13,4000000,EUR,,https://sodex-innovations.com/news/sodex-innovations-secures-4m-to-bring-real-time-intelligence-to-construction-sites,company_newsroom,Sodex Innovations,2026-07-13,high,"Sodex Innovations Secures €4M to Bring Real-Time Intelligence to Construction Sites. July 13, 2026.",official_source_confirmed_pending_human_validation
ww_15ff25b5188222c73e844cf3a0e43be3,Spectro Cloud,spectrocloud.com,spectrocloud.com,https://www.linkedin.com/company/spectro-cloud,0_7_days,later_stage,Series D,2026-07-15,100000000,USD,,https://www.spectrocloud.com/news/spectro-cloud-raises-100-million-series-d,company_newsroom,Spectro Cloud,2026-07-15,high,"Spectro Cloud, a leading provider of AI infrastructure management software, today announced it has raised more than $100 million in an oversubscribed Series D funding round led by Growth Equity at Goldman Sachs Alternatives.",official_source_confirmed_pending_human_validation
ww_b567b5bb7ee501f634e9a8d053d1b970,TYLsemi,tylsemi.ai,tylsemi.ai,https://www.linkedin.com/company/tylsemi,0_7_days,other_equity,seed,2026-07-14,43000000,USD,,https://www.prnewswire.com/news-releases/tylsemi-raises-43-million-to-launch-first-full-stack-chiplet-platform-for-custom-ai-silicon-302196000.html,company_issued_wire,PR Newswire,2026-07-14,high,TYLsemi emerged from stealth and announced the closing of an oversubscribed $43 million early-stage funding round to accelerate the development of AI infrastructure.,official_source_confirmed_pending_human_validation
ww_6e20da781b52ff31c47e76238f9c18d8,Udaan,udaan.com,udaan.com/org/orgkw6zjgd8sbdyp4pt98ply1kwxv,https://www.linkedin.com/company/the-perfect-inch,0_7_days,other_equity,,2026-07-14,160000000,USD,,https://udaan.com/blog/udaan-announces-usd-160-million-financing,company_newsroom,Udaan,2026-07-14,medium,"udaan, India's leading eB2B platform, today announced a proposed financial transaction of approximately USD 160 Million comprising fresh equity, new debt and debt-to-equity conversion.",official_source_confirmed_pending_human_validation
ww_6ccc4cb83d08d6ddbc40a3fa21ef88cb,Velocity,velocity.xyz,velocity.xyz,https://www.linkedin.com/company/velocityxyz,0_7_days,other_equity,Series A,2026-07-14,38000000,USD,,https://velocity.xyz/blog/velocity-raises-38-million-series-a,company_newsroom,Velocity,2026-07-14,high,"Velocity, the stablecoin treasury and settlement platform bringing enterprises onchain, today announced a $38 million Series A round led by Dragonfly and FirstMark",official_source_confirmed_pending_human_validation
ww_808cf74cc7173780fd15cb41cf1a9181,Vendelux,vendelux.com,vendelux.com,https://www.linkedin.com/company/vendelux,0_7_days,other_equity,Series B,2026-07-08,50000000,USD,,https://firstmark.com/vendelux-raises-50m-series-b-to-bring-ai-led-intelligence-to-b2b-events/,investor_announcement,FirstMark Capital,2026-07-08,high,"Today, we're thrilled to share that Vendelux has raised a $50M Series B, led by our friends at Tribeca Venture Partners, with continued participation from FirstMark.",official_source_confirmed_pending_human_validation
ww_ad6bc51e0fb4ee6b5c962854234445b5,Visibuilt,visibuilt.com,visibuilt.com,https://www.linkedin.com/company/visibuilt,0_7_days,other_equity,Seed,2026-07-13,3340000,EUR,,https://visibuilt.com/news/visibuilt-raises-eur-3-34-million-to-bring-biobased-binders-closer-to-market,company_newsroom,Visibuilt,2026-07-13,high,"Visibuilt, a Danish biotechnology company developing biobased alternatives to conventional carbon-intensive construction binders, has secured EUR 3.34 million in seed funding",official_source_confirmed_pending_human_validation
